files/107/opposition/gov.uscourts.nyed.361979.119.0.txt,opposition,grant
files/694/support/gov.uscourts.flnd.49657.38.0.txt,support,grant
files/694/opposition/gov.uscourts.flnd.49657.46.0.txt,opposition,grant
files/13/support/gov.uscourts.nyed.309421.10.0.txt,support,deny
files/13/opposition/gov.uscourts.nyed.309421.13.0.txt,opposition,deny
files/874/support/gov.uscourts.flsd.481715.56.0.txt,support,deny
files/874/opposition/gov.uscourts.flsd.481715.68.0.txt,opposition,deny
files/513/support/gov.uscourts.dcd.157546.26.0.txt,support,deny
files/513/opposition/gov.uscourts.dcd.157546.30.0.txt,opposition,deny
files/766/support/gov.uscourts.cand.203194.45.0.txt,support,grant
files/766/opposition/gov.uscourts.cand.203194.48.0.txt,opposition,grant
files/345/support/gov.uscourts.cand.203194.19.0.txt,support,deny
files/345/opposition/gov.uscourts.cand.203194.33.0.txt,opposition,deny
files/131/support/gov.uscourts.vtd.18657.122.0.txt,support,grant
files/131/opposition/gov.uscourts.vtd.18657.126.0.txt,opposition,grant
files/1101/support/gov.uscourts.gand.199351.87.0.txt,support,deny
files/1101/opposition/gov.uscourts.gand.199351.88.0.txt,opposition,deny
files/1125/support/gov.uscourts.wawd.172919.9.0.txt,support,grant
files/1125/opposition/gov.uscourts.wawd.172919.11.0.txt,opposition,grant
files/52/support/gov.uscourts.dcd.177524.107.0.txt,support,grant
files/52/opposition/gov.uscourts.dcd.177524.111.0.txt,opposition,grant
files/189/support/gov.uscourts.azd.1031122.135.0.txt,support,grant
files/189/opposition/gov.uscourts.azd.1031122.140.0.txt,opposition,grant
files/628/support/gov.uscourts.vaed.329820.34.0.txt,support,deny
files/628/support/gov.uscourts.vaed.329820.33.0.txt,support,deny
files/628/opposition/gov.uscourts.vaed.329820.77.0.txt,opposition,deny
files/34/support/gov.uscourts.flsd.416235.102.0.txt,support,grant
files/34/opposition/gov.uscourts.flsd.416235.126.0.txt,opposition,grant
files/34/opposition/gov.uscourts.flsd.416235.106.0.txt,opposition,grant
files/34/opposition/gov.uscourts.flsd.416235.107.0.txt,opposition,grant
files/333/support/gov.uscourts.mad.107199.184.0.txt,support,grant
files/333/opposition/gov.uscourts.mad.107199.191.0.txt,opposition,grant
files/192/support/gov.uscourts.ded.7515.136.0.txt,support,grant
files/192/opposition/gov.uscourts.ded.7515.137.0.txt,opposition,grant
files/12/support/gov.uscourts.flmd.286873.10.0.txt,support,grant
files/12/opposition/gov.uscourts.flmd.286873.14.0.txt,opposition,grant
files/890/support/gov.uscourts.utd.18110.59.0.txt,support,grant
files/890/opposition/gov.uscourts.utd.18110.62.0.txt,opposition,grant
files/306/support/gov.uscourts.flnd.78373.173.0.txt,support,deny
files/306/opposition/gov.uscourts.flnd.78373.183.0.txt,opposition,deny
files/789/support/gov.uscourts.nyed.357279.48.0.txt,support,grant
files/789/opposition/gov.uscourts.nyed.357279.55.0.txt,opposition,grant
files/305/support/gov.uscourts.scd.207508.173.0.txt,support,grant
files/305/opposition/gov.uscourts.scd.207508.320.0.txt,opposition,grant
files/660/support/gov.uscourts.nvd.73337.36.0.txt,support,deny
files/660/opposition/gov.uscourts.nvd.73337.37.0.txt,opposition,deny
files/478/support/gov.uscourts.wied.72179.24.0.txt,support,deny
files/478/opposition/gov.uscourts.wied.72179.26.0.txt,opposition,deny
files/340/support/gov.uscourts.gand.220241.19.0.txt,support,deny
files/340/opposition/gov.uscourts.gand.220241.20.0.txt,opposition,deny
files/702/support/gov.uscourts.ilcd.40681.4.0.txt,support,deny
files/702/opposition/gov.uscourts.ilcd.40681.6.0.txt,opposition,deny
files/702/opposition/gov.uscourts.ilcd.40681.7.0.txt,opposition,deny
files/1176/support/gov.uscourts.vaed.271949.1032.0.txt,support,deny
files/1176/support/gov.uscourts.vaed.271949.979.0.txt,support,deny
files/1176/support/gov.uscourts.vaed.271949.978.0.txt,support,deny
files/1176/opposition/gov.uscourts.vaed.271949.982.0.txt,opposition,deny
files/1176/opposition/gov.uscourts.vaed.271949.986.0.txt,opposition,deny
files/294/support/gov.uscourts.mad.138808.17.0.txt,support,grant
files/294/support/gov.uscourts.mad.138808.32.0.txt,support,grant
files/294/support/gov.uscourts.mad.138808.19.0.txt,support,grant
files/294/opposition/gov.uscourts.mad.138808.27.0.txt,opposition,grant
files/722/support/gov.uscourts.flmd.299494.40.0.txt,support,deny
files/722/opposition/gov.uscourts.flmd.299494.47.0.txt,opposition,deny
files/598/support/gov.uscourts.flmd.221258.300.0.txt,support,grant
files/598/opposition/gov.uscourts.flmd.221258.313.0.txt,opposition,grant
files/672/support/gov.uscourts.mdd.239946.37.0.txt,support,deny
files/672/opposition/gov.uscourts.mdd.239946.41.0.txt,opposition,deny
files/821/support/gov.uscourts.cofc.28217.5.0.txt,support,deny
files/821/opposition/gov.uscourts.cofc.28217.6.0.txt,opposition,deny
files/790/support/gov.uscourts.vaed.371699.47.0.txt,support,grant
files/790/opposition/gov.uscourts.vaed.371699.49.0.txt,opposition,grant
files/712/support/gov.uscourts.mad.98545.5.0.txt,support,grant
files/712/support/gov.uscourts.mad.98545.6.0.txt,support,grant
files/712/support/gov.uscourts.mad.98545.4.0.txt,support,grant
files/712/opposition/gov.uscourts.mad.98545.33.0.txt,opposition,grant
files/712/opposition/gov.uscourts.mad.98545.12.0.txt,opposition,grant
files/422/support/gov.uscourts.mad.138034.22.0.txt,support,deny
files/422/support/gov.uscourts.mad.138034.24.0.txt,support,deny
files/422/support/gov.uscourts.mad.138034.23.0.txt,support,deny
files/422/opposition/gov.uscourts.mad.138034.25.0.txt,opposition,deny
files/895/support/gov.uscourts.nysd.330523.586.0.txt,support,deny
files/895/support/gov.uscourts.nysd.330523.585.0.txt,support,deny
files/895/opposition/gov.uscourts.nysd.330523.591.0.txt,opposition,deny
files/439/support/gov.uscourts.wied.75845.23.0.txt,support,grant
files/439/opposition/gov.uscourts.wied.75845.27.0.txt,opposition,grant
files/429/support/gov.uscourts.txed.93303.222.0.txt,support,grant
files/429/opposition/gov.uscourts.txed.93303.234.0.txt,opposition,grant
files/869/support/gov.uscourts.mdd.177440.55.0.txt,support,deny
files/869/opposition/gov.uscourts.mdd.177440.70.0.txt,opposition,deny
files/178/support/gov.uscourts.wawd.174096.132.0.txt,support,deny
files/178/opposition/gov.uscourts.wawd.174096.145.0.txt,opposition,deny
files/178/opposition/gov.uscourts.wawd.174096.136.0.txt,opposition,deny
files/901/support/gov.uscourts.utd.81811.60.0.txt,support,deny
files/901/support/gov.uscourts.utd.81811.59.0.txt,support,deny
files/901/support/gov.uscourts.utd.81811.67.0.txt,support,deny
files/901/opposition/gov.uscourts.utd.81811.68.0.txt,opposition,deny
files/339/support/gov.uscourts.lamd.50409.19.0.txt,support,deny
files/339/opposition/gov.uscourts.lamd.50409.21.0.txt,opposition,deny
files/339/opposition/gov.uscourts.lamd.50409.26.0.txt,opposition,deny
files/116/support/gov.uscourts.mad.136393.12.0.txt,support,deny
files/116/opposition/gov.uscourts.mad.136393.22.0.txt,opposition,deny
files/202/support/gov.uscourts.azd.653020.15.0.txt,support,grant
files/202/support/gov.uscourts.azd.653020.14.0.txt,support,grant
files/202/opposition/gov.uscourts.azd.653020.29.0.txt,opposition,grant
files/522/support/gov.uscourts.txnd.243166.27.0.txt,support,deny
files/522/opposition/gov.uscourts.txnd.243166.31.0.txt,opposition,deny
files/261/support/gov.uscourts.txnd.143219.17.0.txt,support,grant
files/261/support/gov.uscourts.txnd.143219.19.0.txt,support,grant
files/261/opposition/gov.uscourts.txnd.143219.20.0.txt,opposition,grant
files/1109/support/gov.uscourts.flmd.323947.89.0.txt,support,deny
files/1109/opposition/gov.uscourts.flmd.323947.99.0.txt,opposition,deny
files/248/support/gov.uscourts.flsd.424343.154.0.txt,support,deny
files/248/opposition/gov.uscourts.flsd.424343.160.0.txt,opposition,deny
files/838/support/gov.uscourts.nysd.476650.52.0.txt,support,deny
files/838/opposition/gov.uscourts.nysd.476650.59.0.txt,opposition,deny
files/749/support/gov.uscourts.msnd.39031.55.0.txt,support,grant
files/749/opposition/gov.uscourts.msnd.39031.54.0.txt,opposition,grant
files/1100/support/gov.uscourts.cand.180987.87.0.txt,support,grant
files/1100/support/gov.uscourts.cand.180987.88.0.txt,support,grant
files/1100/opposition/gov.uscourts.cand.180987.90.0.txt,opposition,grant
files/329/support/gov.uscourts.okwd.69088.18.0.txt,support,deny
files/329/opposition/gov.uscourts.okwd.69088.19.0.txt,opposition,deny
files/828/support/gov.uscourts.dcd.129507.5.0.txt,support,grant
files/828/opposition/gov.uscourts.dcd.129507.7.0.txt,opposition,grant
files/828/opposition/gov.uscourts.dcd.129507.9.0.txt,opposition,grant
files/820/support/gov.uscourts.nysd.312386.5.0.txt,support,grant
files/820/support/gov.uscourts.nysd.312386.6.0.txt,support,grant
files/820/opposition/gov.uscourts.nysd.312386.11.0.txt,opposition,grant
files/916/support/gov.uscourts.njd.312976.6.0.txt,support,deny
files/916/opposition/gov.uscourts.njd.312976.8.0.txt,opposition,deny
files/815/support/gov.uscourts.vawd.108351.5.0.txt,support,grant
files/815/opposition/gov.uscourts.vawd.108351.10.0.txt,opposition,grant
files/58/support/gov.uscourts.oknd.37023.107.0.txt,support,deny
files/58/opposition/gov.uscourts.oknd.37023.108.0.txt,opposition,deny
files/698/support/gov.uscourts.nysd.325077.39.0.txt,support,grant
files/698/support/gov.uscourts.nysd.325077.40.0.txt,support,grant
files/698/opposition/gov.uscourts.nysd.325077.57.0.txt,opposition,grant
files/484/support/gov.uscourts.ded.7515.247.0.txt,support,grant
files/484/support/gov.uscourts.ded.7515.263.0.txt,support,grant
files/484/support/gov.uscourts.ded.7515.246.0.txt,support,grant
files/484/support/gov.uscourts.ded.7515.264.0.txt,support,grant
files/484/support/gov.uscourts.ded.7515.261.0.txt,support,grant
files/484/opposition/gov.uscourts.ded.7515.266.0.txt,opposition,grant
files/580/support/gov.uscourts.flmd.305522.3.0.txt,support,grant
files/580/opposition/gov.uscourts.flmd.305522.6.0.txt,opposition,grant
files/190/support/gov.uscourts.wvsd.59724.136.0.txt,support,deny
files/190/support/gov.uscourts.wvsd.59724.135.0.txt,support,deny
files/190/opposition/gov.uscourts.wvsd.59724.140.0.txt,opposition,deny
files/462/support/gov.uscourts.txnd.179161.24.0.txt,support,grant
files/462/opposition/gov.uscourts.txnd.179161.46.0.txt,opposition,grant
files/240/support/gov.uscourts.dcd.130154.15.0.txt,support,deny
files/240/opposition/gov.uscourts.dcd.130154.30.0.txt,opposition,deny
files/10/support/gov.uscourts.cand.197829.10.0.txt,support,grant
files/10/opposition/gov.uscourts.cand.197829.17.0.txt,opposition,grant
files/381/support/gov.uscourts.rid.20219.20.0.txt,support,grant
files/381/opposition/gov.uscourts.rid.20219.21.0.txt,opposition,grant
files/909/support/gov.uscourts.mssd.95610.6.0.txt,support,deny
files/909/opposition/gov.uscourts.mssd.95610.7.0.txt,opposition,deny
files/475/support/gov.uscourts.rid.41576.25.0.txt,support,deny
files/475/opposition/gov.uscourts.rid.41576.31.0.txt,opposition,deny
files/1091/support/gov.uscourts.cand.201418.85.0.txt,support,deny
files/1091/opposition/gov.uscourts.cand.201418.87.0.txt,opposition,deny
files/26/support/gov.uscourts.gamd.107889.10.0.txt,support,grant
files/26/opposition/gov.uscourts.gamd.107889.21.0.txt,opposition,grant
files/26/opposition/gov.uscourts.gamd.107889.20.0.txt,opposition,grant
files/726/support/gov.uscourts.dcd.128326.41.0.txt,support,deny
files/726/opposition/gov.uscourts.dcd.128326.64.0.txt,opposition,deny
files/1078/support/gov.uscourts.azd.913082.83.0.txt,support,deny
files/1078/opposition/gov.uscourts.azd.913082.93.0.txt,opposition,deny
files/684/support/gov.uscourts.mssd.78233.38.0.txt,support,deny
files/684/support/gov.uscourts.mssd.78233.39.0.txt,support,deny
files/684/opposition/gov.uscourts.mssd.78233.40.0.txt,opposition,deny
files/684/opposition/gov.uscourts.mssd.78233.43.0.txt,opposition,deny
files/684/opposition/gov.uscourts.mssd.78233.44.0.txt,opposition,deny
files/942/support/gov.uscourts.txsd.1389789.62.0.txt,support,deny
files/942/opposition/gov.uscourts.txsd.1389789.64.0.txt,opposition,deny
files/1116/support/gov.uscourts.nysd.323071.9.0.txt,support,grant
files/1116/support/gov.uscourts.nysd.323071.10.0.txt,support,grant
files/1116/opposition/gov.uscourts.nysd.323071.15.0.txt,opposition,grant
files/1116/opposition/gov.uscourts.nysd.323071.14.0.txt,opposition,grant
files/1116/opposition/gov.uscourts.nysd.323071.16.0.txt,opposition,grant
files/924/support/gov.uscourts.nysd.323651.69.0.txt,support,grant
files/924/opposition/gov.uscourts.nysd.323651.74.0.txt,opposition,grant
files/924/opposition/gov.uscourts.nysd.323651.77.0.txt,opposition,grant
files/148/support/gov.uscourts.ded.8183.134.0.txt,support,grant
files/148/support/gov.uscourts.ded.8183.135.0.txt,support,grant
files/148/support/gov.uscourts.ded.8183.129.0.txt,support,grant
files/148/support/gov.uscourts.ded.8183.132.0.txt,support,grant
files/148/support/gov.uscourts.ded.8183.128.0.txt,support,grant
files/148/support/gov.uscourts.ded.8183.137.0.txt,support,grant
files/148/support/gov.uscourts.ded.8183.136.0.txt,support,grant
files/148/support/gov.uscourts.ded.8183.133.0.txt,support,grant
files/148/opposition/gov.uscourts.ded.8183.138.0.txt,opposition,grant
files/148/opposition/gov.uscourts.ded.8183.139.0.txt,opposition,grant
files/535/support/gov.uscourts.flmd.303284.28.0.txt,support,grant
files/535/opposition/gov.uscourts.flmd.303284.35.0.txt,opposition,grant
files/906/support/gov.uscourts.cand.197658.6.0.txt,support,deny
files/906/opposition/gov.uscourts.cand.197658.24.0.txt,opposition,deny
files/655/support/gov.uscourts.nced.86451.35.0.txt,support,deny
files/655/opposition/gov.uscourts.nced.86451.39.0.txt,opposition,deny
files/630/support/gov.uscourts.vaed.307540.34.0.txt,support,grant
files/630/support/gov.uscourts.vaed.307540.33.0.txt,support,grant
files/630/opposition/gov.uscourts.vaed.307540.38.0.txt,opposition,grant
files/514/support/gov.uscourts.vaed.292748.39.0.txt,support,deny
files/514/opposition/gov.uscourts.vaed.292748.36.0.txt,opposition,deny
files/523/support/gov.uscourts.txsd.1368817.27.0.txt,support,grant
files/523/opposition/gov.uscourts.txsd.1368817.38.0.txt,opposition,grant
files/579/support/gov.uscourts.ksd.100034.7.0.txt,support,grant
files/579/support/gov.uscourts.ksd.100034.4.0.txt,support,grant
files/579/support/gov.uscourts.ksd.100034.3.0.txt,support,grant
files/579/opposition/gov.uscourts.ksd.100034.14.0.txt,opposition,grant
files/579/opposition/gov.uscourts.ksd.100034.15.0.txt,opposition,grant
files/717/support/gov.uscourts.txwd.193694.5.0.txt,support,grant
files/717/support/gov.uscourts.txwd.193694.4.0.txt,support,grant
files/717/opposition/gov.uscourts.txwd.193694.6.0.txt,opposition,grant
files/380/support/gov.uscourts.txed.130659.20.0.txt,support,deny
files/380/opposition/gov.uscourts.txed.130659.26.0.txt,opposition,deny
files/834/support/gov.uscourts.utd.18110.50.0.txt,support,grant
files/834/opposition/gov.uscourts.utd.18110.53.0.txt,opposition,grant
files/164/support/gov.uscourts.pawd.190835.14.0.txt,support,grant
files/164/support/gov.uscourts.pawd.190835.15.0.txt,support,grant
files/164/opposition/gov.uscourts.pawd.190835.22.0.txt,opposition,grant
files/174/support/gov.uscourts.txed.171031.13.0.txt,support,deny
files/174/opposition/gov.uscourts.txed.171031.24.0.txt,opposition,deny
files/33/support/gov.uscourts.nysd.315289.102.0.txt,support,grant
files/33/opposition/gov.uscourts.nysd.315289.107.0.txt,opposition,grant
files/33/opposition/gov.uscourts.nysd.315289.108.0.txt,opposition,grant
files/647/support/gov.uscourts.mdd.239946.35.0.txt,support,grant
files/647/opposition/gov.uscourts.mdd.239946.39.0.txt,opposition,grant
files/647/opposition/gov.uscourts.mdd.239946.42.0.txt,opposition,grant
files/29/support/gov.uscourts.wawd.214849.101.0.txt,support,deny
files/29/opposition/gov.uscourts.wawd.214849.104.0.txt,opposition,deny
files/29/opposition/gov.uscourts.wawd.214849.103.0.txt,opposition,deny
files/418/support/gov.uscourts.azd.579795.217.0.txt,support,deny
files/418/opposition/gov.uscourts.azd.579795.231.0.txt,opposition,deny
files/46/support/gov.uscourts.flmd.200065.105.0.txt,support,deny
files/46/opposition/gov.uscourts.flmd.200065.111.0.txt,opposition,deny
files/578/support/gov.uscourts.cand.199646.3.0.txt,support,deny
files/578/opposition/gov.uscourts.cand.199646.9.0.txt,opposition,deny
files/1181/support/gov.uscourts.ded.7532.100.0.txt,support,grant
files/1181/support/gov.uscourts.ded.7532.99.0.txt,support,grant
files/1181/opposition/gov.uscourts.ded.7532.108.0.txt,opposition,grant
files/1092/support/gov.uscourts.akd.49474.85.0.txt,support,deny
files/1092/opposition/gov.uscourts.akd.49474.96.0.txt,opposition,deny
files/601/support/gov.uscourts.waed.54827.31.0.txt,support,deny
files/601/opposition/gov.uscourts.waed.54827.33.0.txt,opposition,deny
files/819/support/gov.uscourts.rid.22202.5.0.txt,support,deny
files/819/opposition/gov.uscourts.rid.22202.19.0.txt,opposition,deny
files/506/support/gov.uscourts.nyed.332743.27.0.txt,support,deny
files/506/opposition/gov.uscourts.nyed.332743.28.0.txt,opposition,deny
files/960/support/gov.uscourts.casd.256908.66.0.txt,support,deny
files/960/opposition/gov.uscourts.casd.256908.147.0.txt,opposition,deny
files/266/support/gov.uscourts.dcd.154744.16.0.txt,support,grant
files/266/opposition/gov.uscourts.dcd.154744.19.0.txt,opposition,grant
files/1113/support/gov.uscourts.azd.396130.897.0.txt,support,grant
files/1113/opposition/gov.uscourts.azd.396130.898.0.txt,opposition,grant
files/974/support/gov.uscourts.cofc.1646.69.0.txt,support,grant
files/974/opposition/gov.uscourts.cofc.1646.72.0.txt,opposition,grant
files/654/support/gov.uscourts.mad.149048.35.0.txt,support,grant
files/654/opposition/gov.uscourts.mad.149048.36.0.txt,opposition,grant
files/175/support/gov.uscourts.insd.41796.130.0.txt,support,grant
files/175/opposition/gov.uscourts.insd.41796.134.0.txt,opposition,grant
files/882/support/gov.uscourts.rid.21729.57.0.txt,support,deny
files/882/opposition/gov.uscourts.rid.21729.60.0.txt,opposition,deny
files/1053/support/gov.uscourts.flmd.214344.8.0.txt,support,grant
files/1053/opposition/gov.uscourts.flmd.214344.12.0.txt,opposition,grant
files/537/support/gov.uscourts.nmd.249540.28.0.txt,support,grant
files/537/opposition/gov.uscourts.nmd.249540.34.0.txt,opposition,grant
files/61/support/gov.uscourts.mad.134089.109.0.txt,support,deny
files/61/opposition/gov.uscourts.mad.134089.114.0.txt,opposition,deny
files/558/support/gov.uscourts.pawd.2688.29.0.txt,support,grant
files/558/opposition/gov.uscourts.pawd.2688.30.0.txt,opposition,grant
files/440/support/gov.uscourts.dcd.124257.23.0.txt,support,grant
files/440/opposition/gov.uscourts.dcd.124257.24.0.txt,opposition,grant
files/577/support/gov.uscourts.dcd.148138.3.0.txt,support,deny
files/577/opposition/gov.uscourts.dcd.148138.10.0.txt,opposition,deny
files/54/support/gov.uscourts.txed.119083.107.0.txt,support,grant
files/54/support/gov.uscourts.txed.119083.171.0.txt,support,grant
files/54/opposition/gov.uscourts.txed.119083.131.0.txt,opposition,grant
files/54/opposition/gov.uscourts.txed.119083.179.0.txt,opposition,grant
files/54/opposition/gov.uscourts.txed.119083.126.0.txt,opposition,grant
files/357/support/gov.uscourts.txed.104068.190.0.txt,support,grant
files/357/opposition/gov.uscourts.txed.104068.225.0.txt,opposition,grant
files/457/support/gov.uscourts.cand.192674.236.0.txt,support,deny
files/457/opposition/gov.uscourts.cand.192674.250.0.txt,opposition,deny
files/507/support/gov.uscourts.mad.118796.27.0.txt,support,grant
files/507/opposition/gov.uscourts.mad.118796.29.0.txt,opposition,grant
files/180/support/gov.uscourts.azd.1031122.133.0.txt,support,grant
files/180/opposition/gov.uscourts.azd.1031122.139.0.txt,opposition,grant
files/385/support/gov.uscourts.cod.166148.20.0.txt,support,deny
files/385/opposition/gov.uscourts.cod.166148.30.0.txt,opposition,deny
files/751/support/gov.uscourts.casd.256908.43.0.txt,support,deny
files/751/opposition/gov.uscourts.casd.256908.49.0.txt,opposition,deny
files/751/opposition/gov.uscourts.casd.256908.217.0.txt,opposition,deny
files/917/support/gov.uscourts.txwd.854113.6.0.txt,support,grant
files/917/support/gov.uscourts.txwd.854113.24.0.txt,support,grant
files/917/opposition/gov.uscourts.txwd.854113.17.0.txt,opposition,grant
files/624/support/gov.uscourts.tnwd.61189.33.0.txt,support,deny
files/624/opposition/gov.uscourts.tnwd.61189.38.0.txt,opposition,deny
files/686/support/gov.uscourts.mad.13855.39.0.txt,support,deny
files/686/support/gov.uscourts.mad.13855.38.0.txt,support,deny
files/686/support/gov.uscourts.mad.13855.40.0.txt,support,deny
files/686/opposition/gov.uscourts.mad.13855.48.0.txt,opposition,deny
files/278/support/gov.uscourts.txed.104631.162.0.txt,support,deny
files/278/opposition/gov.uscourts.txed.104631.164.0.txt,opposition,deny
files/1060/support/gov.uscourts.casd.261835.8.0.txt,support,grant
files/1060/opposition/gov.uscourts.casd.261835.11.0.txt,opposition,grant
files/1060/opposition/gov.uscourts.casd.261835.13.0.txt,opposition,grant
files/533/support/gov.uscourts.mad.127997.28.0.txt,support,grant
files/533/support/gov.uscourts.mad.127997.27.0.txt,support,grant
files/533/opposition/gov.uscourts.mad.127997.34.0.txt,opposition,grant
files/545/support/gov.uscourts.ncwd.68634.28.0.txt,support,grant
files/545/opposition/gov.uscourts.ncwd.68634.32.0.txt,opposition,grant
files/614/support/gov.uscourts.utd.80761.32.0.txt,support,deny
files/614/opposition/gov.uscourts.utd.80761.38.0.txt,opposition,deny
files/732/support/gov.uscourts.gand.151185.42.0.txt,support,deny
files/732/opposition/gov.uscourts.gand.151185.53.0.txt,opposition,deny
files/937/support/gov.uscourts.txsd.195812.618.0.txt,support,deny
files/937/support/gov.uscourts.txsd.195812.638.0.txt,support,deny
files/937/opposition/gov.uscourts.txsd.195812.653.0.txt,opposition,deny
files/599/support/gov.uscourts.flmd.294598.302.0.txt,support,grant
files/599/opposition/gov.uscourts.flmd.294598.313.0.txt,opposition,grant
files/247/support/gov.uscourts.waed.28975.154.0.txt,support,deny
