brief,predict,score,truth
gov.uscourts.txsd.535128.26.0.txt,grant,0.5246666666666666,deny
gov.uscourts.akd.49744.87.0.txt,grant,0.5993333333333334,grant
gov.uscourts.dcd.146770.37.0.txt,grant,0.5313333333333333,deny
gov.uscourts.mad.118796.72.0.txt,grant,0.5166666666666667,grant
gov.uscourts.dcd.124851.52.0.txt,grant,0.524,deny
gov.uscourts.dcd.124851.55.0.txt,deny,0.5173333333333333,deny
gov.uscourts.flnd.67528.28.0.txt,grant,0.552,grant
gov.uscourts.mad.127997.32.0.txt,grant,0.558,grant
gov.uscourts.nysd.475830.32.0.txt,grant,0.5093333333333333,deny
gov.uscourts.ilsd.61930.79.0.txt,grant,0.556,grant
gov.uscourts.wied.42230.88.0.txt,grant,0.5153333333333333,deny
gov.uscourts.azd.322017.142.0.txt,grant,0.5146666666666667,deny
gov.uscourts.caeb.371652.188.0.txt,grant,0.5126666666666667,grant
gov.uscourts.cand.202105.17.0.txt,deny,0.5026666666666667,deny
gov.uscourts.nvd.96674.36.0.txt,grant,0.5466666666666666,deny
gov.uscourts.nysd.317490.47.0.txt,grant,0.5226666666666666,deny
gov.uscourts.txed.178695.12.0.txt,grant,0.514,grant
gov.uscourts.akd.336.107.0.txt,grant,0.53,deny
gov.uscourts.mad.126818.29.0.txt,grant,0.5473333333333333,grant
gov.uscourts.iasd.44545.17.0.txt,grant,0.5426666666666666,grant
gov.uscourts.nmd.321473.11.0.txt,grant,0.548,grant
gov.uscourts.nmd.321473.7.0.txt,grant,0.5406666666666666,grant
gov.uscourts.flsd.334296.174.0.txt,grant,0.514,deny
gov.uscourts.cand.187342.56.0.txt,deny,0.5346666666666666,deny
gov.uscourts.nyed.380798.25.0.txt,deny,0.5066666666666667,grant
gov.uscourts.okwd.74802.60.0.txt,grant,0.5853333333333334,deny
gov.uscourts.cand.204881.25.0.txt,grant,0.5713333333333334,grant
gov.uscourts.cand.34465.174.0.txt,deny,0.5153333333333333,grant
gov.uscourts.msnd.30175.184.0.txt,grant,0.5026666666666667,deny
gov.uscourts.nvd.80911.13.0.txt,deny,0.5373333333333333,grant
gov.uscourts.wiwd.2665.66.0.txt,grant,0.5186666666666667,grant
gov.uscourts.flmd.300927.412.0.txt,grant,0.5306666666666666,deny
gov.uscourts.msnd.31896.147.0.txt,grant,0.5026666666666667,grant
gov.uscourts.msnd.31896.148.0.txt,deny,0.5033333333333333,grant
gov.uscourts.wiwd.2665.101.0.txt,grant,0.546,deny
gov.uscourts.wiwd.2665.106.0.txt,grant,0.548,deny
gov.uscourts.wiwd.2665.110.0.txt,grant,0.524,deny
gov.uscourts.waed.54827.60.0.txt,grant,0.528,deny
gov.uscourts.cofc.22966.26.0.txt,grant,0.5246666666666666,grant
gov.uscourts.cofc.22966.25.0.txt,grant,0.5153333333333333,grant
gov.uscourts.cofc.22966.22.0.txt,grant,0.5206666666666667,grant
gov.uscourts.cofc.22966.24.0.txt,grant,0.518,grant
gov.uscourts.txsd.613668.109.0.txt,grant,0.5346666666666666,deny
gov.uscourts.cand.192674.171.0.txt,deny,0.5326666666666666,deny
gov.uscourts.dcd.146770.47.0.txt,grant,0.5426666666666666,deny
gov.uscourts.laed.164977.89.0.txt,grant,0.5166666666666667,deny
gov.uscourts.cand.196174.84.0.txt,deny,0.5053333333333333,grant
gov.uscourts.cand.196174.83.0.txt,deny,0.5113333333333333,grant
gov.uscourts.txnd.228025.12.0.txt,grant,0.5566666666666666,grant
gov.uscourts.flmd.163273.724.0.txt,deny,0.526,grant
gov.uscourts.wiwd.27453.36.0.txt,deny,0.5153333333333333,deny
gov.uscourts.cand.305114.115.0.txt,deny,0.522,deny
gov.uscourts.mdd.292999.51.0.txt,deny,0.5013333333333333,grant
gov.uscourts.txed.107885.37.0.txt,grant,0.5533333333333333,deny
gov.uscourts.ded.7515.198.0.txt,grant,0.532,grant
gov.uscourts.flmd.300927.336.0.txt,grant,0.5346666666666666,grant
gov.uscourts.msnd.30175.161.0.txt,deny,0.514,deny
gov.uscourts.mad.120412.38.0.txt,grant,0.514,deny
gov.uscourts.dcd.126130.6.0.txt,deny,0.5113333333333333,grant
gov.uscourts.ohsd.3900.40.0.txt,deny,0.55,deny
gov.uscourts.mdd.187368.27.0.txt,deny,0.5526666666666666,grant
gov.uscourts.vaed.308029.25.0.txt,grant,0.5673333333333334,deny
gov.uscourts.nvd.72773.34.0.txt,deny,0.5206666666666667,grant
gov.uscourts.nyed.344897.20.0.txt,deny,0.502,grant
gov.uscourts.vawd.68992.110.0.txt,grant,0.5493333333333333,deny
gov.uscourts.alsd.45610.85.0.txt,grant,0.51,grant
gov.uscourts.utd.107895.50.0.txt,grant,0.524,deny
gov.uscourts.wied.47756.167.0.txt,deny,0.5206666666666667,deny
gov.uscourts.txed.117629.149.0.txt,grant,0.5573333333333333,deny
gov.uscourts.cand.192497.35.0.txt,grant,0.52,deny
gov.uscourts.cand.192497.37.0.txt,grant,0.584,deny
gov.uscourts.cand.192497.41.0.txt,grant,0.576,deny
gov.uscourts.casd.256908.139.0.txt,grant,0.5226666666666666,deny
gov.uscourts.dcd.178819.12.0.txt,grant,0.5373333333333333,grant
gov.uscourts.ared.65760.5.0.txt,deny,0.538,deny
gov.uscourts.ared.65760.3.0.txt,grant,0.5533333333333333,deny
gov.uscourts.nmd.241067.70.0.txt,grant,0.552,grant
gov.uscourts.mssd.68766.15.0.txt,grant,0.5193333333333333,grant
gov.uscourts.txed.104068.322.0.txt,deny,0.5166666666666667,deny
gov.uscourts.cand.193889.24.0.txt,grant,0.5273333333333333,grant
gov.uscourts.nysd.319005.9.0.txt,grant,0.5166666666666667,deny
gov.uscourts.wied.72179.22.0.txt,deny,0.5033333333333333,grant
gov.uscourts.wyd.20843.19.0.txt,grant,0.512,grant
gov.uscourts.mdd.200309.25.0.txt,grant,0.52,grant
gov.uscourts.azd.322017.161.0.txt,grant,0.508,deny
gov.uscourts.okwd.88960.9.0.txt,grant,0.56,deny
gov.uscourts.rid.31460.85.0.txt,deny,0.5193333333333333,deny
gov.uscourts.azd.458737.74.0.txt,grant,0.5333333333333333,grant
gov.uscourts.akd.336.152.0.txt,grant,0.532,grant
gov.uscourts.akd.336.158.0.txt,grant,0.508,grant
gov.uscourts.txed.116178.25.0.txt,grant,0.5293333333333333,deny
gov.uscourts.flsd.392429.80.0.txt,deny,0.542,grant
gov.uscourts.txnd.243166.90.0.txt,grant,0.5366666666666666,deny
gov.uscourts.flsd.425897.151.0.txt,grant,0.5146666666666667,deny
gov.uscourts.flsd.425897.153.0.txt,grant,0.5606666666666666,deny
gov.uscourts.utd.76238.32.0.txt,deny,0.5073333333333333,grant
gov.uscourts.utd.76238.25.0.txt,grant,0.514,grant
gov.uscourts.utd.76238.24.0.txt,grant,0.5606666666666666,grant
gov.uscourts.txsd.1447181.69.0.txt,grant,0.512,deny
gov.uscourts.txsd.1447181.71.0.txt,grant,0.5273333333333333,deny
gov.uscourts.txsd.1447181.70.0.txt,grant,0.5913333333333334,deny
gov.uscourts.laed.126735.108.0.txt,grant,0.5373333333333333,grant
gov.uscourts.casd.256908.5.0.txt,grant,0.5333333333333333,grant
gov.uscourts.mad.127565.40.0.txt,grant,0.5106666666666667,deny
gov.uscourts.cand.197045.35.0.txt,grant,0.5366666666666666,deny
gov.uscourts.caed.293467.11.0.txt,deny,0.51,deny
gov.uscourts.rid.31460.64.0.txt,deny,0.5193333333333333,deny
gov.uscourts.rid.20478.75.0.txt,deny,0.5106666666666667,grant
gov.uscourts.rid.20478.36.0.txt,grant,0.52,grant
gov.uscourts.nyed.324865.78.0.txt,grant,0.5093333333333333,deny
gov.uscourts.nyed.324865.80.0.txt,grant,0.5126666666666667,deny
gov.uscourts.vaed.273842.89.0.txt,deny,0.52,grant
gov.uscourts.mssd.93162.109.0.txt,grant,0.5173333333333333,deny
gov.uscourts.cand.303432.132.0.txt,deny,0.5133333333333333,grant
gov.uscourts.azd.396130.876.0.txt,deny,0.5246666666666666,grant
gov.uscourts.nysd.316362.447.0.txt,deny,0.5306666666666666,deny
gov.uscourts.alnd.19610.1770.0.txt,grant,0.5246666666666666,grant
gov.uscourts.dcd.124419.31.0.txt,grant,0.51,grant
gov.uscourts.caeb.613067.86.0.txt,grant,0.5573333333333333,deny
gov.uscourts.txsd.1099338.17.0.txt,grant,0.5026666666666667,deny
gov.uscourts.mssd.87643.43.0.txt,grant,0.566,deny
gov.uscourts.wyd.20882.18.0.txt,grant,0.5866666666666667,deny
gov.uscourts.azd.396130.628.0.txt,deny,0.518,deny
gov.uscourts.azd.396130.747.0.txt,deny,0.52,deny
gov.uscourts.dcd.124851.56.0.txt,grant,0.5306666666666666,deny
gov.uscourts.dcd.124851.58.0.txt,grant,0.5826666666666667,deny
gov.uscourts.dcd.124851.53.0.txt,grant,0.514,deny
gov.uscourts.dcd.124713.26.0.txt,grant,0.594,deny
gov.uscourts.wawd.146441.447.0.txt,deny,0.5606666666666666,deny
gov.uscourts.vaed.371699.44.0.txt,grant,0.5053333333333333,deny
gov.uscourts.laed.164282.6571.0.txt,grant,0.5013333333333333,deny
gov.uscourts.vaed.297072.46.0.txt,grant,0.5526666666666666,deny
gov.uscourts.txsd.531293.27.0.txt,grant,0.5326666666666666,deny
gov.uscourts.nysd.310986.95.0.txt,grant,0.6346666666666667,deny
gov.uscourts.njd.297141.58.0.txt,grant,0.5293333333333333,grant
gov.uscourts.cand.202291.37.0.txt,grant,0.5053333333333333,grant
gov.uscourts.cand.202291.36.0.txt,grant,0.5386666666666666,grant
gov.uscourts.gand.184409.43.0.txt,grant,0.608,grant
gov.uscourts.cand.192674.297.0.txt,deny,0.5526666666666666,deny
gov.uscourts.ohsd.2137.57.0.txt,grant,0.5873333333333334,grant
gov.uscourts.cand.197206.26.0.txt,grant,0.5073333333333333,deny
gov.uscourts.txwd.658375.41.0.txt,grant,0.5606666666666666,grant
gov.uscourts.cand.197829.16.0.txt,grant,0.534,grant
gov.uscourts.nysd.316362.467.0.txt,grant,0.5393333333333333,deny
gov.uscourts.utd.53130.67.0.txt,grant,0.532,deny
gov.uscourts.flsd.513381.10.0.txt,deny,0.548,grant
gov.uscourts.dcd.180660.370.0.txt,grant,0.546,grant
gov.uscourts.pawd.232037.45.0.txt,grant,0.52,grant
gov.uscourts.njd.281330.89.0.txt,grant,0.518,deny
gov.uscourts.wiwd.34922.48.0.txt,grant,0.5353333333333333,grant
gov.uscourts.rid.26145.73.0.txt,deny,0.506,deny
gov.uscourts.cand.200519.149.0.txt,deny,0.5053333333333333,deny
gov.uscourts.caed.265233.29.0.txt,grant,0.5006666666666667,grant
gov.uscourts.flmd.293604.30.0.txt,grant,0.548,deny
gov.uscourts.azd.35369.68.0.txt,grant,0.514,grant
gov.uscourts.dcd.141086.26.0.txt,grant,0.536,deny
gov.uscourts.txsd.594.64.0.txt,grant,0.5486666666666666,deny
gov.uscourts.mdd.6969.82.0.txt,grant,0.53,grant
gov.uscourts.flsd.451348.50.0.txt,deny,0.5106666666666667,deny
gov.uscourts.casd.256908.56.0.txt,grant,0.5726666666666667,deny
gov.uscourts.nysd.322115.39.0.txt,grant,0.5393333333333333,grant
gov.uscourts.mssd.92428.30.0.txt,grant,0.5413333333333333,grant
gov.uscourts.mssd.92428.29.0.txt,grant,0.5406666666666666,grant
gov.uscourts.nysd.316653.133.0.txt,grant,0.5513333333333333,grant
gov.uscourts.cand.193761.76.0.txt,grant,0.5126666666666667,deny
gov.uscourts.nysd.310307.11.0.txt,grant,0.544,deny
gov.uscourts.nysd.316653.28.0.txt,grant,0.638,deny
gov.uscourts.dcd.124257.27.0.txt,grant,0.5086666666666667,grant
gov.uscourts.txnd.213990.8.0.txt,grant,0.5093333333333333,deny
gov.uscourts.mad.134841.18.0.txt,grant,0.5513333333333333,grant
gov.uscourts.cand.186672.51.0.txt,deny,0.5073333333333333,deny
gov.uscourts.ohsd.2137.62.0.txt,grant,0.6266666666666667,deny
gov.uscourts.cand.195848.44.0.txt,grant,0.5453333333333333,deny
gov.uscourts.nvd.81143.38.0.txt,deny,0.502,deny
gov.uscourts.ksd.52866.83.0.txt,grant,0.556,grant
gov.uscourts.ksd.52866.75.0.txt,grant,0.5453333333333333,grant
gov.uscourts.utd.90302.127.0.txt,grant,0.5153333333333333,deny
gov.uscourts.rid.20576.25.0.txt,deny,0.5133333333333333,grant
gov.uscourts.nvd.77290.21.0.txt,grant,0.518,deny
gov.uscourts.dcd.148797.80.0.txt,grant,0.5653333333333334,deny
gov.uscourts.wiwd.34772.62.0.txt,grant,0.5126666666666667,deny
gov.uscourts.wiwd.34772.60.0.txt,grant,0.5013333333333333,deny
gov.uscourts.vaed.308029.77.0.txt,grant,0.5206666666666667,deny
gov.uscourts.wvsd.59724.167.0.txt,deny,0.5306666666666666,grant
gov.uscourts.cand.197363.34.0.txt,grant,0.582,grant
gov.uscourts.mnd.82977.81.0.txt,grant,0.506,deny
gov.uscourts.dcd.129840.10.0.txt,grant,0.572,deny
gov.uscourts.nywd.79861.137.0.txt,grant,0.5246666666666666,deny
gov.uscourts.cand.203854.46.0.txt,grant,0.5006666666666667,grant
gov.uscourts.cand.203854.45.0.txt,deny,0.518,grant
gov.uscourts.azd.396130.935.0.txt,deny,0.5313333333333333,deny
gov.uscourts.txwd.444418.29.0.txt,deny,0.5046666666666667,grant
gov.uscourts.mad.136393.23.0.txt,deny,0.5213333333333333,deny
gov.uscourts.flnd.67528.87.0.txt,grant,0.5233333333333333,deny
gov.uscourts.mssd.90972.32.0.txt,grant,0.5333333333333333,grant
gov.uscourts.nysd.322696.19.0.txt,grant,0.5433333333333333,grant
gov.uscourts.nysd.325997.11.0.txt,grant,0.5146666666666667,deny
gov.uscourts.nywd.79861.598.0.txt,grant,0.5046666666666667,deny
gov.uscourts.txed.121829.333.0.txt,deny,0.5126666666666667,deny
gov.uscourts.dcd.147524.22.0.txt,grant,0.566,grant
