brief,predict,score,truth
gov.uscourts.iasd.44545.14.0.txt,deny,-0.4884280910595963,grant
gov.uscourts.nmd.321473.2.0.txt,deny,-0.010315238459774112,grant
gov.uscourts.flsd.334296.140.0.txt,deny,-0.8419972970790327,deny
gov.uscourts.cand.187342.34.0.txt,deny,-0.7095661803459065,deny
gov.uscourts.nyed.380798.24.0.txt,deny,-1.1307109966386464,grant
gov.uscourts.okwd.74802.27.0.txt,grant,0.6196555736259616,deny
gov.uscourts.cand.204881.16.0.txt,grant,1.2159539961325265,grant
gov.uscourts.cand.204881.17.0.txt,grant,1.47504988315245,grant
gov.uscourts.cand.204881.34.0.txt,grant,1.8971541417493083,grant
gov.uscourts.cand.204881.32.0.txt,grant,1.7021075590659291,grant
gov.uscourts.cand.34465.163.0.txt,deny,-0.28282578003054704,grant
gov.uscourts.msnd.30175.183.0.txt,deny,-0.02839159981758288,deny
gov.uscourts.nvd.80911.6.0.txt,deny,-1.1238504985449214,grant
gov.uscourts.wiwd.2665.40.0.txt,deny,-0.4682536199843569,grant
gov.uscourts.flmd.300927.372.0.txt,deny,-0.6093665981462203,deny
gov.uscourts.msnd.31896.145.0.txt,deny,-0.854881177845216,grant
gov.uscourts.wiwd.2665.90.0.txt,grant,0.7571921647067873,deny
gov.uscourts.waed.54827.28.0.txt,deny,-0.5829387908660623,deny
gov.uscourts.cofc.22966.18.0.txt,grant,0.46685583927139984,grant
gov.uscourts.txsd.613668.106.0.txt,deny,-0.9539583319334332,deny
gov.uscourts.cand.192674.155.0.txt,deny,-1.2380163361943777,deny
gov.uscourts.dcd.146770.45.0.txt,grant,0.31505282733468254,deny
gov.uscourts.laed.164977.42.0.txt,deny,-2.233494355218962,deny
gov.uscourts.cand.196174.71.0.txt,deny,-0.10078789089950291,grant
gov.uscourts.txnd.228025.10.0.txt,grant,0.007464400883951949,grant
gov.uscourts.txnd.228025.9.0.txt,grant,0.0002906920698786397,grant
gov.uscourts.flmd.163273.723.0.txt,deny,-0.5107535840879848,grant
gov.uscourts.wiwd.27453.28.0.txt,deny,-0.5068427971170278,deny
gov.uscourts.cand.305114.113.0.txt,deny,-0.7369921503062203,deny
gov.uscourts.mdd.292999.50.0.txt,grant,0.17718558397540118,grant
gov.uscourts.txed.107885.35.0.txt,grant,1.9474809857907536,deny
gov.uscourts.ded.7515.191.0.txt,grant,2.6856069046968964,grant
gov.uscourts.ded.7515.190.0.txt,grant,2.753705256551742,grant
gov.uscourts.flmd.300927.324.0.txt,grant,0.20330802863353392,grant
gov.uscourts.msnd.30175.160.0.txt,deny,-1.181407273407856,deny
gov.uscourts.mad.120412.35.0.txt,grant,0.17360394510661725,deny
gov.uscourts.dcd.126130.2.0.txt,deny,-0.6816638034855599,grant
gov.uscourts.ohsd.3900.38.0.txt,deny,-0.679418309127566,deny
gov.uscourts.mdd.187368.20.0.txt,deny,-1.5872223709533197,grant
gov.uscourts.vaed.308029.19.0.txt,deny,-0.009878655300011974,deny
gov.uscourts.nvd.72773.33.0.txt,deny,-2.0357570924209054,grant
gov.uscourts.nyed.344897.15.0.txt,grant,0.8130191958813422,grant
gov.uscourts.nyed.344897.17.0.txt,grant,0.12361771293442747,grant
gov.uscourts.nyed.344897.16.0.txt,grant,0.5749768997193994,grant
gov.uscourts.vawd.68992.108.0.txt,deny,-0.9350440004584343,deny
gov.uscourts.alsd.45610.81.0.txt,grant,0.756714731768905,grant
gov.uscourts.utd.107895.48.0.txt,deny,-1.7472167515802077,deny
gov.uscourts.wied.47756.154.0.txt,deny,-0.9950604095220489,deny
gov.uscourts.txed.117629.101.0.txt,grant,0.25056255362966307,deny
gov.uscourts.cand.192497.27.0.txt,grant,1.391493390047922,deny
gov.uscourts.casd.256908.71.0.txt,grant,0.15340056728108287,deny
gov.uscourts.dcd.178819.9.0.txt,grant,0.24161821585071697,grant
gov.uscourts.ared.65760.1.0.txt,deny,-2.0399560246035384,deny
gov.uscourts.nmd.241067.54.0.txt,grant,1.6022461100461982,grant
gov.uscourts.mssd.68766.5.0.txt,deny,-2.092578698299383,grant
gov.uscourts.mssd.68766.4.0.txt,deny,-2.2471156099992995,grant
gov.uscourts.txed.104068.321.0.txt,deny,-0.6896163718941267,deny
gov.uscourts.cand.193889.8.0.txt,grant,0.424673608586691,grant
gov.uscourts.nysd.319005.6.0.txt,deny,-1.7543906689235893,deny
gov.uscourts.wied.72179.11.0.txt,deny,-1.1002002695998518,grant
gov.uscourts.wied.72179.12.0.txt,deny,-0.9627661631052199,grant
gov.uscourts.wyd.20843.2.0.txt,deny,-1.3715434964290778,grant
gov.uscourts.wyd.20843.3.0.txt,deny,-0.6318350468620361,grant
gov.uscourts.mdd.200309.9.0.txt,grant,0.01684693211654531,grant
gov.uscourts.azd.322017.157.0.txt,deny,-0.6551908348093308,deny
gov.uscourts.okwd.88960.8.0.txt,grant,0.632702361689347,deny
gov.uscourts.rid.31460.82.0.txt,deny,-1.2534881749158626,deny
gov.uscourts.azd.458737.69.0.txt,grant,0.16209005740109383,grant
gov.uscourts.akd.336.139.0.txt,deny,-0.4233203247174341,grant
gov.uscourts.akd.336.150.0.txt,deny,-0.5388586246808812,grant
gov.uscourts.txed.116178.19.0.txt,grant,0.36273922319485996,deny
gov.uscourts.flsd.392429.75.0.txt,deny,-0.8440645910775625,grant
gov.uscourts.txnd.243166.81.0.txt,deny,-0.5926731212198061,deny
gov.uscourts.flsd.425897.146.0.txt,deny,-0.7276277020629939,deny
gov.uscourts.utd.76238.7.0.txt,deny,-1.3410546231700295,grant
gov.uscourts.txsd.1447181.67.0.txt,grant,0.27367673123280134,deny
gov.uscourts.laed.126735.107.0.txt,deny,-0.1754346488524784,grant
gov.uscourts.casd.256908.4.0.txt,deny,-0.6513915677188361,grant
gov.uscourts.mad.127565.28.0.txt,deny,-0.4522540447495781,deny
gov.uscourts.cand.197045.9.0.txt,deny,-1.2260061529329946,deny
gov.uscourts.caed.293467.8.0.txt,deny,-0.8643995581564826,deny
gov.uscourts.rid.31460.62.0.txt,grant,0.5703439868379169,deny
gov.uscourts.rid.31460.61.0.txt,deny,-1.6414375583432528,deny
gov.uscourts.rid.20478.26.0.txt,deny,-1.1900455660947764,grant
gov.uscourts.rid.20478.47.0.txt,grant,0.8001562424760219,grant
gov.uscourts.nyed.324865.77.0.txt,deny,-0.4223914054366317,deny
gov.uscourts.vaed.273842.86.0.txt,deny,-0.6283971884296714,grant
gov.uscourts.vaed.273842.85.0.txt,deny,-0.3596108934807781,grant
gov.uscourts.mssd.93162.106.0.txt,deny,-1.267805683927302,deny
gov.uscourts.cand.303432.127.0.txt,grant,0.3673419516724764,grant
gov.uscourts.azd.396130.874.0.txt,deny,-0.2052473823086144,grant
gov.uscourts.nysd.316362.402.0.txt,deny,-0.18336615174590987,deny
gov.uscourts.alnd.19610.1769.0.txt,deny,-0.689087068067402,grant
gov.uscourts.dcd.124419.27.0.txt,deny,-0.10216519128122081,grant
gov.uscourts.caeb.613067.88.0.txt,deny,-1.0738362238327293,deny
gov.uscourts.txsd.1099338.16.0.txt,deny,-1.407891689078515,deny
gov.uscourts.mssd.87643.30.0.txt,grant,0.7184088108536026,deny
gov.uscourts.wyd.20882.14.0.txt,deny,-0.16256207335316242,deny
gov.uscourts.azd.396130.597.0.txt,deny,-0.5178087287786824,deny
gov.uscourts.dcd.124851.47.0.txt,deny,-0.20011495292696513,deny
gov.uscourts.dcd.124713.25.0.txt,grant,1.2866348128012994,deny
gov.uscourts.wawd.146441.386.0.txt,deny,-1.6912792636173877,deny
gov.uscourts.vaed.371699.39.0.txt,deny,-1.3132880499100712,deny
gov.uscourts.vaed.371699.38.0.txt,deny,-1.4471065219006873,deny
gov.uscourts.laed.164282.6556.0.txt,deny,-1.3640035059394227,deny
gov.uscourts.vaed.297072.43.0.txt,grant,1.3544364014918082,deny
gov.uscourts.txsd.531293.24.0.txt,deny,-0.44981243521522585,deny
gov.uscourts.nysd.310986.77.0.txt,deny,-0.5957265082838646,deny
gov.uscourts.nysd.310986.72.0.txt,deny,-0.9730775266430315,deny
gov.uscourts.njd.297141.45.0.txt,grant,0.38000223659800003,grant
gov.uscourts.cand.202291.25.0.txt,grant,0.6658306986027375,grant
gov.uscourts.gand.184409.41.0.txt,grant,1.221465826407039,grant
gov.uscourts.cand.192674.286.0.txt,deny,-1.189163752435063,deny
gov.uscourts.ohsd.2137.56.0.txt,grant,1.5606051673974677,grant
gov.uscourts.cand.197206.17.0.txt,grant,1.6123832845979609,deny
gov.uscourts.txwd.658375.28.0.txt,grant,0.9105982076750836,grant
gov.uscourts.cand.197829.9.0.txt,deny,-0.18010336648136416,grant
gov.uscourts.nysd.316362.414.0.txt,deny,-0.7247734718409514,deny
gov.uscourts.utd.53130.64.0.txt,grant,0.21944165802066584,deny
gov.uscourts.utd.53130.65.0.txt,grant,0.25672161974219254,deny
gov.uscourts.flsd.513381.9.0.txt,deny,-0.24547330776298681,grant
gov.uscourts.dcd.180660.369.0.txt,grant,0.6650760000953344,grant
gov.uscourts.pawd.232037.34.0.txt,grant,0.03588603935978174,grant
gov.uscourts.njd.281330.76.0.txt,deny,-0.2199413091602097,deny
gov.uscourts.wiwd.34922.37.0.txt,grant,0.7789561516361296,grant
gov.uscourts.rid.26145.69.0.txt,deny,-1.2725557195808368,deny
gov.uscourts.cand.200519.133.0.txt,deny,-1.393935130510223,deny
gov.uscourts.caed.265233.28.0.txt,grant,0.7254598093050905,grant
gov.uscourts.flmd.293604.29.0.txt,deny,-0.2075375796692066,deny
gov.uscourts.azd.35369.66.0.txt,deny,-0.14036650657690475,grant
gov.uscourts.dcd.141086.25.0.txt,deny,-0.19948610922252763,deny
gov.uscourts.txsd.594.60.0.txt,grant,1.0311534349453364,deny
gov.uscourts.txsd.594.63.0.txt,grant,0.6389492812834343,deny
gov.uscourts.mdd.6969.81.0.txt,grant,0.5207707712709714,grant
gov.uscourts.flsd.451348.44.0.txt,grant,0.3522509658129245,deny
gov.uscourts.casd.256908.29.0.txt,grant,0.2380747679185865,deny
gov.uscourts.nysd.322115.35.0.txt,deny,-0.830013110985471,grant
gov.uscourts.nysd.322115.36.0.txt,deny,-1.8596533728243236,grant
gov.uscourts.mssd.92428.7.0.txt,deny,-0.7580604747408232,grant
gov.uscourts.nysd.316653.116.0.txt,grant,2.3127809828686736,grant
gov.uscourts.nysd.316653.117.0.txt,grant,2.3865196210148407,grant
gov.uscourts.nysd.316653.124.0.txt,grant,2.349553105522748,grant
gov.uscourts.nysd.316653.115.0.txt,grant,2.488081912727133,grant
gov.uscourts.cand.193761.60.0.txt,deny,-1.6729241738954106,deny
gov.uscourts.nysd.310307.6.0.txt,deny,-1.0415771214150156,deny
gov.uscourts.nysd.310307.5.0.txt,grant,0.08021978085195292,deny
gov.uscourts.nysd.316653.23.0.txt,grant,2.243870172571794,deny
gov.uscourts.nysd.316653.25.0.txt,grant,2.247495335173808,deny
gov.uscourts.nysd.316653.24.0.txt,grant,2.088594893574571,deny
gov.uscourts.dcd.124257.26.0.txt,grant,1.189280196570334,grant
gov.uscourts.txnd.213990.7.0.txt,deny,-0.18033415263660169,deny
gov.uscourts.mad.134841.5.0.txt,grant,0.6575089358661823,grant
gov.uscourts.mad.134841.4.0.txt,grant,1.6207603815429188,grant
gov.uscourts.cand.186672.18.0.txt,deny,-1.8947638890825762,deny
gov.uscourts.ohsd.2137.59.0.txt,grant,1.8878823187686575,deny
gov.uscourts.cand.195848.38.0.txt,deny,-0.7079033398138758,deny
gov.uscourts.nvd.81143.36.0.txt,deny,-1.3253542461386547,deny
gov.uscourts.ksd.52866.73.0.txt,grant,0.06308374991970189,grant
gov.uscourts.ksd.52866.72.0.txt,deny,-0.36080116491500525,grant
gov.uscourts.utd.90302.123.0.txt,deny,-2.091345392269873,deny
gov.uscourts.rid.20576.24.0.txt,grant,0.8092519504065933,grant
gov.uscourts.nvd.77290.17.0.txt,deny,-0.8357610911182037,deny
gov.uscourts.dcd.148797.75.0.txt,grant,0.6488579641099018,deny
gov.uscourts.wiwd.34772.58.0.txt,deny,-1.2718374732021802,deny
gov.uscourts.vaed.308029.76.0.txt,grant,0.07849409816951669,deny
gov.uscourts.wvsd.59724.166.0.txt,deny,-0.2625689218847199,grant
gov.uscourts.cand.197363.25.0.txt,deny,-2.12823190810856,grant
gov.uscourts.cand.197363.24.0.txt,deny,-1.2229685010494382,grant
gov.uscourts.cand.197363.38.0.txt,grant,0.6861220680927453,grant
gov.uscourts.mnd.82977.70.0.txt,grant,0.037391290029490265,deny
gov.uscourts.dcd.129840.2.0.txt,grant,0.42772401369638696,deny
gov.uscourts.nywd.79861.134.0.txt,deny,-0.6310009105415969,deny
gov.uscourts.cand.203854.47.0.txt,deny,-1.2297725637679533,grant
gov.uscourts.cand.203854.43.0.txt,deny,-0.5847003208040943,grant
gov.uscourts.azd.396130.931.0.txt,deny,-1.0374657748262779,deny
gov.uscourts.txwd.444418.24.0.txt,grant,0.2513765351804992,grant
gov.uscourts.mad.136393.16.0.txt,deny,-1.0497086156655628,deny
gov.uscourts.flnd.67528.86.0.txt,grant,1.1838409306833615,deny
gov.uscourts.mssd.90972.15.0.txt,deny,-0.9518368584603619,grant
gov.uscourts.nysd.322696.11.0.txt,deny,-1.119616865237361,grant
gov.uscourts.nysd.322696.10.0.txt,deny,-1.680641238854498,grant
gov.uscourts.nysd.325997.8.0.txt,grant,0.12918358432668797,deny
gov.uscourts.nysd.325997.10.0.txt,deny,-0.4015485756225389,deny
gov.uscourts.nywd.79861.585.0.txt,deny,-0.7070649340583975,deny
gov.uscourts.txed.121829.325.0.txt,deny,-0.6512693826516468,deny
gov.uscourts.dcd.147524.4.0.txt,deny,-0.08305205248360481,grant
